Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season peak percentage,Bin,percent,7.5,7.6,0.0095745730924884
US National,Season peak percentage,Bin,percent,7.6,7.7,0.010364228605271
US National,Season peak percentage,Bin,percent,7.7,7.8,0.0101668147270753
US National,Season peak percentage,Bin,percent,7.8,7.9,0.00898233145790149
US National,Season peak percentage,Bin,percent,7.9,8,0.00819267594511894
US National,Season peak percentage,Bin,percent,8,8.1,0.00651465798045603
US National,Season peak percentage,Bin,percent,8.1,8.2,0.00819267594511894
US National,Season peak percentage,Bin,percent,8.2,8.3,0.0069094857368473
US National,Season peak percentage,Bin,percent,8.3,8.4,0.00631724410226039
US National,Season peak percentage,Bin,percent,8.4,8.5,0.00651465798045603
US National,Season peak percentage,Bin,percent,8.5,8.6,0.00621853716316257
US National,Season peak percentage,Bin,percent,8.6,8.7,0.00621853716316257
US National,Season peak percentage,Bin,percent,8.7,8.8,0.00572500246767348
US National,Season peak percentage,Bin,percent,8.8,8.9,0.0042443983812062
US National,Season peak percentage,Bin,percent,8.9,9,0.00483664001579311
US National,Season peak percentage,Bin,percent,9,9.1,0.00404698450301056
US National,Season peak percentage,Bin,percent,9.1,9.2,0.00325732899022801
US National,Season peak percentage,Bin,percent,9.2,9.3,0.00315862205113019
US National,Season peak percentage,Bin,percent,9.3,9.4,0.00236896653834765
US National,Season peak percentage,Bin,percent,9.4,9.5,0.00345474286842365
US National,Season peak percentage,Bin,percent,9.5,9.6,0.00296120817293456
US National,Season peak percentage,Bin,percent,9.6,9.7,0.00276379429473892
US National,Season peak percentage,Bin,percent,9.7,9.8,0.00286250123383674
US National,Season peak percentage,Bin,percent,9.8,9.9,0.00227025959924983
US National,Season peak percentage,Bin,percent,9.9,10,0.00335603592932583
US National,Season peak percentage,Bin,percent,10,10.1,0.00305991511203238
US National,Season peak percentage,Bin,percent,10.1,10.2,0.00276379429473892
US National,Season peak percentage,Bin,percent,10.2,10.3,0.00138189714736946
US National,Season peak percentage,Bin,percent,10.3,10.4,0.00256638041654328
US National,Season peak percentage,Bin,percent,10.4,10.5,0.00128319020827164
US National,Season peak percentage,Bin,percent,10.5,10.6,0.00167801796466292
US National,Season peak percentage,Bin,percent,10.6,10.7,0.000987069390978186
US National,Season peak percentage,Bin,percent,10.7,10.8,0.001085776330076
US National,Season peak percentage,Bin,percent,10.8,10.9,0.00118448326917382
US National,Season peak percentage,Bin,percent,10.9,11,0.00167801796466292
US National,Season peak percentage,Bin,percent,11,11.1,0.00118448326917382
US National,Season peak percentage,Bin,percent,11.1,11.2,0.000592241634586912
US National,Season peak percentage,Bin,percent,11.2,11.3,0.000789655512782549
US National,Season peak percentage,Bin,percent,11.3,11.4,0.000493534695489093
US National,Season peak percentage,Bin,percent,11.4,11.5,0.000493534695489093
US National,Season peak percentage,Bin,percent,11.5,11.6,0.00069094857368473
US National,Season peak percentage,Bin,percent,11.6,11.7,0.00069094857368473
US National,Season peak percentage,Bin,percent,11.7,11.8,0.000592241634586912
US National,Season peak percentage,Bin,percent,11.8,11.9,0.000394827756391274
US National,Season peak percentage,Bin,percent,11.9,12,0.000296120817293456
US National,Season peak percentage,Bin,percent,12,12.1,9.87069390978186e-05
US National,Season peak percentage,Bin,percent,12.1,12.2,0.000394827756391274
US National,Season peak percentage,Bin,percent,12.2,12.3,0.000394827756391274
US National,Season peak percentage,Bin,percent,12.3,12.4,9.87069390978186e-05
US National,Season peak percentage,Bin,percent,12.4,12.5,0.000197413878195637
US National,Season peak percentage,Bin,percent,12.5,12.6,0.000197413878195637
US National,Season peak percentage,Bin,percent,12.6,12.7,9.87069390978186e-05
US National,Season peak percentage,Bin,percent,12.7,12.8,0.000296120817293456
US National,Season peak percentage,Bin,percent,12.8,12.9,0.000197413878195637
US National,Season peak percentage,Bin,percent,12.9,13,0.000197413878195637
US National,Season peak percentage,Bin,percent,13,100,0.000888362451880367
US National,1 wk ahead,Point,percent,NA,NA,2.9
US National,1 wk ahead,Bin,percent,0,0.1,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,0.1,0.2,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,0.2,0.3,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,0.3,0.4,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,0.4,0.5,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,0.5,0.6,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,0.6,0.7,0.000197413878195637
US National,1 wk ahead,Bin,percent,0.7,0.8,0.000493534695489093
US National,1 wk ahead,Bin,percent,0.8,0.9,0.000789655512782549
US National,1 wk ahead,Bin,percent,0.9,1,0.00118448326917382
US National,1 wk ahead,Bin,percent,1,1.1,0.0026650873556411
US National,1 wk ahead,Bin,percent,1.1,1.2,0.00414569144210838
US National,1 wk ahead,Bin,percent,1.2,1.3,0.00730431349323857
US National,1 wk ahead,Bin,percent,1.3,1.4,0.00839008982331458
US National,1 wk ahead,Bin,percent,1.4,1.5,0.0130293159609121
US National,1 wk ahead,Bin,percent,1.5,1.6,0.0186556114894877
US National,1 wk ahead,Bin,percent,1.6,1.7,0.0180633698549008
US National,1 wk ahead,Bin,percent,1.7,1.8,0.0246767347744546
US National,1 wk ahead,Bin,percent,1.8,1.9,0.0268482874346066
US National,1 wk ahead,Bin,percent,1.9,2,0.0282301845819761
US National,1 wk ahead,Bin,percent,2,2.1,0.0316849274503998
US National,1 wk ahead,Bin,percent,2.1,2.2,0.0335603592932583
US National,1 wk ahead,Bin,percent,2.2,2.3,0.0351396703188234
US National,1 wk ahead,Bin,percent,2.3,2.4,0.0368176882834863
US National,1 wk ahead,Bin,percent,2.4,2.5,0.0377060507353667
US National,1 wk ahead,Bin,percent,2.5,2.6,0.0374099299180732
US National,1 wk ahead,Bin,percent,2.6,2.7,0.0403711380910078
US National,1 wk ahead,Bin,percent,2.7,2.8,0.0364228605270951
US National,1 wk ahead,Bin,percent,2.8,2.9,0.033757773171454
US National,1 wk ahead,Bin,percent,2.9,3,0.0327707037804758
US National,1 wk ahead,Bin,percent,3,3.1,0.0298094956075412
US National,1 wk ahead,Bin,percent,3.1,3.2,0.032079755206791
US National,1 wk ahead,Bin,percent,3.2,3.3,0.032079755206791
US National,1 wk ahead,Bin,percent,3.3,3.4,0.0281314776428783
US National,1 wk ahead,Bin,percent,3.4,3.5,0.0291185470338565
US National,1 wk ahead,Bin,percent,3.5,3.6,0.027736649886487
US National,1 wk ahead,Bin,percent,3.6,3.7,0.0227025959924983
US National,1 wk ahead,Bin,percent,3.7,3.8,0.024479320896259
US National,1 wk ahead,Bin,percent,3.8,3.9,0.0209258710887375
US National,1 wk ahead,Bin,percent,3.9,4,0.0205310433323463
US National,1 wk ahead,Bin,percent,4,4.1,0.0187543184285855
US National,1 wk ahead,Bin,percent,4.1,4.2,0.0149047478037706
US National,1 wk ahead,Bin,percent,4.2,4.3,0.0163853518902379
US National,1 wk ahead,Bin,percent,4.3,4.4,0.0154969894383575
US National,1 wk ahead,Bin,percent,4.4,4.5,0.0126344882045208
US National,1 wk ahead,Bin,percent,4.5,4.6,0.0107590563616622
US National,1 wk ahead,Bin,percent,4.6,4.7,0.00878491757970585
US National,1 wk ahead,Bin,percent,4.7,4.8,0.0112525910571513
US National,1 wk ahead,Bin,percent,4.8,4.9,0.00740302043233639
US National,1 wk ahead,Bin,percent,4.9,5,0.00858750370151021
US National,1 wk ahead,Bin,percent,5,5.1,0.00681077879774948
US National,1 wk ahead,Bin,percent,5.1,5.2,0.0069094857368473
US National,1 wk ahead,Bin,percent,5.2,5.3,0.00602112328496693
US National,1 wk ahead,Bin,percent,5.3,5.4,0.00779784818872767
US National,1 wk ahead,Bin,percent,5.4,5.5,0.00611983022406475
US National,1 wk ahead,Bin,percent,5.5,5.6,0.0053301747112822
US National,1 wk ahead,Bin,percent,5.6,5.7,0.00434310532030402
US National,1 wk ahead,Bin,percent,5.7,5.8,0.00444181225940184
US National,1 wk ahead,Bin,percent,5.8,5.9,0.00375086368571711
US National,1 wk ahead,Bin,percent,5.9,6,0.00355344980752147
US National,1 wk ahead,Bin,percent,6,6.1,0.00325732899022801
US National,1 wk ahead,Bin,percent,6.1,6.2,0.0026650873556411
US National,1 wk ahead,Bin,percent,6.2,6.3,0.00276379429473892
US National,1 wk ahead,Bin,percent,6.3,6.4,0.00296120817293456
US National,1 wk ahead,Bin,percent,6.4,6.5,0.00197413878195637
US National,1 wk ahead,Bin,percent,6.5,6.6,0.0026650873556411
US National,1 wk ahead,Bin,percent,6.6,6.7,0.0015793110255651
US National,1 wk ahead,Bin,percent,6.7,6.8,0.00148060408646728
US National,1 wk ahead,Bin,percent,6.8,6.9,0.00177672490376073
US National,1 wk ahead,Bin,percent,6.9,7,0.000592241634586911
US National,1 wk ahead,Bin,percent,7,7.1,0.000789655512782549
US National,1 wk ahead,Bin,percent,7.1,7.2,0.000888362451880367
US National,1 wk ahead,Bin,percent,7.2,7.3,0.000493534695489093
US National,1 wk ahead,Bin,percent,7.3,7.4,0.00128319020827164
US National,1 wk ahead,Bin,percent,7.4,7.5,0.00138189714736946
US National,1 wk ahead,Bin,percent,7.5,7.6,0.00069094857368473
US National,1 wk ahead,Bin,percent,7.6,7.7,0.000592241634586911
US National,1 wk ahead,Bin,percent,7.7,7.8,0.00069094857368473
US National,1 wk ahead,Bin,percent,7.8,7.9,0.000789655512782549
US National,1 wk ahead,Bin,percent,7.9,8,0.000394827756391274
US National,1 wk ahead,Bin,percent,8,8.1,0.000592241634586911
US National,1 wk ahead,Bin,percent,8.1,8.2,0.001085776330076
US National,1 wk ahead,Bin,percent,8.2,8.3,0.000493534695489093
US National,1 wk ahead,Bin,percent,8.3,8.4,0.000493534695489093
US National,1 wk ahead,Bin,percent,8.4,8.5,0.00069094857368473
US National,1 wk ahead,Bin,percent,8.5,8.6,0.000493534695489093
US National,1 wk ahead,Bin,percent,8.6,8.7,0.000493534695489093
US National,1 wk ahead,Bin,percent,8.7,8.8,0.000197413878195637
US National,1 wk ahead,Bin,percent,8.8,8.9,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,8.9,9,0.000296120817293456
US National,1 wk ahead,Bin,percent,9,9.1,0.000394827756391274
US National,1 wk ahead,Bin,percent,9.1,9.2,0.000493534695489093
US National,1 wk ahead,Bin,percent,9.2,9.3,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,9.3,9.4,0.000197413878195637
US National,1 wk ahead,Bin,percent,9.4,9.5,0.000197413878195637
US National,1 wk ahead,Bin,percent,9.5,9.6,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,9.6,9.7,0.000197413878195637
US National,1 wk ahead,Bin,percent,9.7,9.8,0.000296120817293456
US National,1 wk ahead,Bin,percent,9.8,9.9,0.000197413878195637
US National,1 wk ahead,Bin,percent,9.9,10,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,10,10.1,0.000197413878195637
US National,1 wk ahead,Bin,percent,10.1,10.2,0.000197413878195637
US National,1 wk ahead,Bin,percent,10.2,10.3,0.000197413878195637
US National,1 wk ahead,Bin,percent,10.3,10.4,0.000197413878195637
US National,1 wk ahead,Bin,percent,10.4,10.5,0.000197413878195637
US National,1 wk ahead,Bin,percent,10.5,10.6,0.000197413878195637
US National,1 wk ahead,Bin,percent,10.6,10.7,0.000296120817293456
US National,1 wk ahead,Bin,percent,10.7,10.8,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,10.8,10.9,0.000197413878195637
US National,1 wk ahead,Bin,percent,10.9,11,0.000197413878195637
US National,1 wk ahead,Bin,percent,11,11.1,0.000197413878195637
US National,1 wk ahead,Bin,percent,11.1,11.2,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,11.2,11.3,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,11.3,11.4,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,11.4,11.5,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,11.5,11.6,0.000197413878195637
US National,1 wk ahead,Bin,percent,11.6,11.7,0.000197413878195637
US National,1 wk ahead,Bin,percent,11.7,11.8,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,11.8,11.9,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,11.9,12,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,12,12.1,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,12.1,12.2,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,12.2,12.3,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,12.3,12.4,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,12.4,12.5,0.000197413878195637
US National,1 wk ahead,Bin,percent,12.5,12.6,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,12.6,12.7,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,12.7,12.8,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,12.8,12.9,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,12.9,13,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,13,100,0.000197413878195637
US National,2 wk ahead,Point,percent,NA,NA,3.1
US National,2 wk ahead,Bin,percent,0,0.1,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,0.1,0.2,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,0.2,0.3,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,0.3,0.4,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,0.4,0.5,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,0.5,0.6,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,0.6,0.7,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,0.7,0.8,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,0.8,0.9,0.000493534695489093
US National,2 wk ahead,Bin,percent,0.9,1,0.001085776330076
US National,2 wk ahead,Bin,percent,1,1.1,0.00207284572105419
US National,2 wk ahead,Bin,percent,1.1,1.2,0.00375086368571711
US National,2 wk ahead,Bin,percent,1.2,1.3,0.00523146777218438
US National,2 wk ahead,Bin,percent,1.3,1.4,0.00710689961504294
US National,2 wk ahead,Bin,percent,1.4,1.5,0.00987069390978186
US National,2 wk ahead,Bin,percent,1.5,1.6,0.0132267298391077
US National,2 wk ahead,Bin,percent,1.6,1.7,0.0153982824992597
US National,2 wk ahead,Bin,percent,1.7,1.8,0.0203336294541506
US National,2 wk ahead,Bin,percent,1.8,1.9,0.0232948376270852
US National,2 wk ahead,Bin,percent,1.9,2,0.0245780278353568
US National,2 wk ahead,Bin,percent,2,2.1,0.0327707037804758
US National,2 wk ahead,Bin,percent,2.1,2.2,0.0293159609120521
US National,2 wk ahead,Bin,percent,2.2,2.3,0.0344487217451387
US National,2 wk ahead,Bin,percent,2.3,2.4,0.0349422564406278
US National,2 wk ahead,Bin,percent,2.4,2.5,0.0340538939887474
US National,2 wk ahead,Bin,percent,2.5,2.6,0.0343500148060409
US National,2 wk ahead,Bin,percent,2.6,2.7,0.0319810482676932
US National,2 wk ahead,Bin,percent,2.7,2.8,0.0346461356233343
US National,2 wk ahead,Bin,percent,2.8,2.9,0.0341526009278452
US National,2 wk ahead,Bin,percent,2.9,3,0.0346461356233343
US National,2 wk ahead,Bin,percent,3,3.1,0.0335603592932583
US National,2 wk ahead,Bin,percent,3.1,3.2,0.0349422564406278
US National,2 wk ahead,Bin,percent,3.2,3.3,0.0283288915210739
US National,2 wk ahead,Bin,percent,3.3,3.4,0.0304017372421281
US National,2 wk ahead,Bin,percent,3.4,3.5,0.0280327707037805
US National,2 wk ahead,Bin,percent,3.5,3.6,0.0294146678511499
US National,2 wk ahead,Bin,percent,3.6,3.7,0.0270457013128023
US National,2 wk ahead,Bin,percent,3.7,3.8,0.0228013029315961
US National,2 wk ahead,Bin,percent,3.8,3.9,0.0211232849669332
US National,2 wk ahead,Bin,percent,3.9,4,0.0209258710887375
US National,2 wk ahead,Bin,percent,4,4.1,0.0194452670022703
US National,2 wk ahead,Bin,percent,4.1,4.2,0.0170763004639226
US National,2 wk ahead,Bin,percent,4.2,4.3,0.016878886585727
US National,2 wk ahead,Bin,percent,4.3,4.4,0.0152008686210641
US National,2 wk ahead,Bin,percent,4.4,4.5,0.0155956963774553
US National,2 wk ahead,Bin,percent,4.5,4.6,0.0146086269864771
US National,2 wk ahead,Bin,percent,4.6,4.7,0.0134241437173033
US National,2 wk ahead,Bin,percent,4.7,4.8,0.0109564702398579
US National,2 wk ahead,Bin,percent,4.8,4.9,0.0127331951436186
US National,2 wk ahead,Bin,percent,4.9,5,0.00937715921429276
US National,2 wk ahead,Bin,percent,5,5.1,0.00789655512782549
US National,2 wk ahead,Bin,percent,5.1,5.2,0.0104629355443688
US National,2 wk ahead,Bin,percent,5.2,5.3,0.00868621064060803
US National,2 wk ahead,Bin,percent,5.3,5.4,0.00710689961504294
US National,2 wk ahead,Bin,percent,5.4,5.5,0.00700819267594512
US National,2 wk ahead,Bin,percent,5.5,5.6,0.0058237094067713
US National,2 wk ahead,Bin,percent,5.6,5.7,0.00493534695489093
US National,2 wk ahead,Bin,percent,5.7,5.8,0.00503405389398875
US National,2 wk ahead,Bin,percent,5.8,5.9,0.00444181225940184
US National,2 wk ahead,Bin,percent,5.9,6,0.00454051919849965
US National,2 wk ahead,Bin,percent,6,6.1,0.00276379429473892
US National,2 wk ahead,Bin,percent,6.1,6.2,0.00345474286842365
US National,2 wk ahead,Bin,percent,6.2,6.3,0.00325732899022801
US National,2 wk ahead,Bin,percent,6.3,6.4,0.00286250123383674
US National,2 wk ahead,Bin,percent,6.4,6.5,0.00286250123383674
US National,2 wk ahead,Bin,percent,6.5,6.6,0.00315862205113019
US National,2 wk ahead,Bin,percent,6.6,6.7,0.00256638041654328
US National,2 wk ahead,Bin,percent,6.7,6.8,0.00286250123383674
US National,2 wk ahead,Bin,percent,6.8,6.9,0.00128319020827164
US National,2 wk ahead,Bin,percent,6.9,7,0.00187543184285855
US National,2 wk ahead,Bin,percent,7,7.1,0.00118448326917382
US National,2 wk ahead,Bin,percent,7.1,7.2,0.00148060408646728
US National,2 wk ahead,Bin,percent,7.2,7.3,0.00138189714736946
US National,2 wk ahead,Bin,percent,7.3,7.4,0.00148060408646728
US National,2 wk ahead,Bin,percent,7.4,7.5,0.00118448326917382
US National,2 wk ahead,Bin,percent,7.5,7.6,0.000888362451880367
US National,2 wk ahead,Bin,percent,7.6,7.7,0.000987069390978186
US National,2 wk ahead,Bin,percent,7.7,7.8,0.00069094857368473
US National,2 wk ahead,Bin,percent,7.8,7.9,0.000789655512782549
US National,2 wk ahead,Bin,percent,7.9,8,0.000789655512782549
US National,2 wk ahead,Bin,percent,8,8.1,0.00069094857368473
